origin_district,impact_day,impacted,destination_district,visit_day,visits
1401,911,42817,1121,914,0.0
1401,911,42817,1122,914,0.0
1401,911,42817,1123,914,0.0
1401,911,42817,1124,914,0.0
1401,911,42817,1125,914,0.0
1401,911,42817,1126,914,0.0
1401,911,42817,1127,914,0.0
1401,911,42817,1128,914,0.0
1401,911,42817,1201,914,1679.0
1401,911,42817,1202,914,2.0
1401,911,42817,1203,914,5.0
1401,911,42817,1204,914,2.0
1401,911,42817,1205,914,0.0
1401,911,42817,1206,914,39.0
1401,911,42817,1207,914,9.0
1401,911,42817,1208,914,57.0
1401,911,42817,1209,914,12.0
1401,911,42817,1210,914,9.0
1401,911,42817,1211,914,0.0
1401,911,42817,1212,914,15.0
1401,911,42817,1213,914,20.0
1401,911,42817,1214,914,8.0
1401,911,42817,1215,914,0.0
1401,911,42817,1216,914,10.0
1401,911,42817,1217,914,0.0
1401,911,42817,1301,914,106.0
1401,911,42817,1302,914,0.0
1401,911,42817,1303,914,0.0
1401,911,42817,1304,914,1.0
1401,911,42817,1305,914,0.0
1401,911,42817,1306,914,2.0
1401,911,42817,1307,914,2.0
1401,911,42817,1308,914,0.0
1401,911,42817,1309,914,8.0
1401,911,42817,1310,914,18.0
1401,911,42817,1311,914,20.0
1401,911,42817,1312,914,0.0
1401,911,42817,1313,914,0.0
1401,911,42817,1314,914,0.0
1401,911,42817,1315,914,0.0
1401,911,42817,1402,914,449.0
1401,911,42817,1403,914,64.0
1401,911,42817,1404,914,53.0
1401,911,42817,1405,914,82.0
1401,911,42817,1406,914,338.0
1401,911,42817,1407,914,18.0
1401,911,42817,1501,914,9.0
1401,911,42817,1502,914,0.0
1401,911,42817,1503,914,0.0
1401,911,42817,1504,914,0.0
1401,911,42817,1505,914,0.0
1401,911,42817,1506,914,1.0
1401,911,42817,1507,914,0.0
1401,911,42817,1601,914,205.0
1401,911,42817,1602,914,69.0
1401,911,42817,1603,914,0.0
1401,911,42817,1604,914,0.0
1401,911,42817,1605,914,3.0
1401,911,42817,1606,914,1.0
1401,911,42817,1607,914,0.0
1401,911,42817,1608,914,1.0
1401,911,42817,1609,914,0.0
1401,911,42817,1610,914,0.0
1401,911,42817,1611,914,0.0
1401,911,42817,1612,914,15.0
1401,911,42817,1613,914,9.0
1401,911,42817,1614,914,49.0
1401,911,42817,1615,914,0.0
1401,911,42817,1701,914,2.0
1401,911,42817,1702,914,0.0
1401,911,42817,1703,914,0.0
1401,911,42817,1704,914,0.0
1401,911,42817,1705,914,0.0
1401,911,42817,1706,914,1.0
1401,911,42817,1707,914,0.0
1401,911,42817,1708,914,0.0
1401,911,42817,1709,914,0.0
1401,911,42817,1710,914,0.0
1401,911,42817,1711,914,0.0
1401,911,42817,1801,914,3.0
1401,911,42817,1802,914,0.0
1401,911,42817,1803,914,0.0
1401,911,42817,1804,914,0.0
1401,911,42817,1805,914,0.0
1401,911,42817,1806,914,0.0
1401,911,42817,1807,914,0.0
1401,911,42817,1808,914,0.0
1401,911,42817,1809,914,0.0
1401,911,42817,1810,914,0.0
1401,911,42817,1811,914,0.0
1401,911,42817,1812,914,0.0
1401,911,42817,1813,914,0.0
1401,911,42817,1814,914,0.0
1401,911,42817,1901,914,0.0
1401,911,42817,1902,914,0.0
1401,911,42817,1903,914,0.0
1401,911,42817,1904,914,0.0
1401,911,42817,1905,914,0.0
1401,911,42817,1906,914,0.0
1401,911,42817,1907,914,0.0
1401,911,42817,2001,914,0.0
1401,911,42817,2002,914,0.0
1401,911,42817,2003,914,0.0
1401,911,42817,2004,914,0.0
1401,911,42817,2005,914,0.0
1401,911,42817,2006,914,0.0
1401,911,42817,2007,914,0.0
1401,911,42817,2008,914,0.0
1401,911,42817,2009,914,0.0
1401,911,42817,2010,914,0.0
1401,911,42817,2011,914,0.0
1401,911,42817,2012,914,0.0
1401,911,42817,2013,914,0.0
1401,911,42817,2014,914,0.0
1401,911,42817,2015,914,0.0
1401,911,42817,2016,914,0.0
1401,911,42817,2101,914,0.0
1401,911,42817,2102,914,0.0
1401,911,42817,2103,914,0.0
1401,911,42817,2104,914,0.0
1401,911,42817,2105,914,0.0
1401,911,42817,2106,914,0.0
1401,911,42817,2107,914,0.0
1401,911,42817,2108,914,0.0
1401,911,42817,2109,914,0.0
1401,911,42817,2110,914,0.0
1401,911,42817,2111,914,0.0
1401,911,42817,2201,914,0.0
1401,911,42817,2202,914,0.0
1401,911,42817,2203,914,0.0
1401,911,42817,2204,914,0.0
1401,911,42817,2205,914,0.0
1401,911,42817,2301,914,0.0
1401,911,42817,2302,914,0.0
1401,911,42817,2303,914,0.0
1401,911,42817,2304,914,0.0
1401,911,42817,2305,914,0.0
1401,911,42817,2306,914,0.0
1401,911,42817,2307,914,1.0
1401,911,42817,2308,914,0.0
1401,911,42817,2309,914,0.0
1401,911,42817,2310,914,0.0
1401,911,42817,2311,914,0.0
1401,911,42817,2312,914,0.0
1401,911,42817,2313,914,0.0
1401,911,42817,2401,914,3.0
1401,911,42817,2402,914,0.0
1401,911,42817,2403,914,61.0
1401,911,42817,2404,914,0.0
1401,911,42817,2405,914,0.0
1401,911,42817,2406,914,0.0
1401,911,42817,2407,914,0.0
1401,911,42817,2408,914,0.0
1401,911,42817,2409,914,0.0
1401,911,42817,2410,914,0.0
1401,911,42817,2411,914,0.0
1401,911,42817,2412,914,0.0
1401,911,42817,2413,914,0.0
1401,911,42817,2414,914,0.0
1401,911,42817,2415,914,0.0
1401,911,42817,2416,914,0.0
1401,911,42817,2501,914,0.0
1401,911,42817,2502,914,0.0
1401,911,42817,2503,914,0.0
1401,911,42817,2504,914,0.0
1401,911,42817,2505,914,0.0
1401,911,42817,2506,914,0.0
1401,911,42817,2507,914,0.0
1401,911,42817,2508,914,0.0
1401,911,42817,2509,914,0.0
1401,911,42817,2510,914,0.0
1401,911,42817,2511,914,0.0
1401,911,42817,2601,914,0.0
1401,911,42817,2602,914,0.0
1401,911,42817,2603,914,0.0
1401,911,42817,2604,914,0.0
1401,911,42817,2605,914,0.0
1401,911,42817,2701,914,0.0
1401,911,42817,2702,914,0.0
1401,911,42817,2703,914,0.0
1401,911,42817,2704,914,0.0
1401,911,42817,2705,914,0.0
1401,911,42817,2706,914,0.0
1401,911,42817,2707,914,0.0
1401,911,42817,2708,914,0.0
1401,911,42817,2709,914,0.0
1401,911,42817,2710,914,0.0
1401,911,42817,2801,914,0.0
1401,911,42817,2802,914,0.0
1401,911,42817,2803,914,0.0
1401,911,42817,2804,914,0.0
1401,911,42817,2805,914,0.0
1401,911,42817,2806,914,0.0
1401,911,42817,2807,914,0.0
1401,911,42817,2901,914,0.0
1401,911,42817,2902,914,0.0
1401,911,42817,2903,914,0.0
1401,911,42817,2904,914,0.0
1401,911,42817,2905,914,0.0
1401,911,42817,2906,914,0.0
1401,911,42817,2907,914,0.0
1401,911,42817,2908,914,0.0
1401,911,42817,2909,914,0.0
1401,911,42817,2910,914,0.0
1401,911,42817,2911,914,0.0
1401,911,42817,2912,914,0.0
1401,911,42817,2913,914,0.0
1401,911,42817,2914,914,0.0
1401,911,42817,2915,914,0.0
1401,911,42817,2916,914,0.0
1401,911,42817,2917,914,0.0
1401,911,42817,2918,914,0.0
1401,911,42817,2919,914,0.0
1401,911,42817,3001,914,0.0
1401,911,42817,3002,914,0.0
1401,911,42817,3003,914,0.0
1401,911,42817,3004,914,0.0
1401,911,42817,3005,914,0.0
1401,911,42817,3006,914,0.0
1401,911,42817,3007,914,0.0
1401,911,42817,3008,914,0.0
1401,911,42817,3101,914,2.0
1401,911,42817,3102,914,0.0
1401,911,42817,3103,914,0.0
1401,911,42817,3104,914,0.0
1401,911,42817,3105,914,0.0
1401,911,42817,3106,914,0.0
1401,911,42817,3107,914,0.0
1401,911,42817,3201,914,0.0
1401,911,42817,3202,914,0.0
1401,911,42817,3203,914,0.0
1401,911,42817,3204,914,0.0
1401,911,42817,3205,914,0.0
1401,911,42817,3206,914,0.0
1401,911,42817,3207,914,0.0
1401,911,42817,3208,914,0.0
1401,911,42817,3209,914,0.0
1401,911,42817,3210,914,0.0
1401,911,42817,3211,914,0.0
1401,911,42817,3212,914,0.0
1401,911,42817,3213,914,0.0
1401,911,42817,3301,914,0.0
1401,911,42817,3302,914,0.0
1401,911,42817,3303,914,0.0
1401,911,42817,3304,914,0.0
1401,911,42817,3305,914,0.0
1401,911,42817,3306,914,0.0
1401,911,42817,3307,914,0.0
1401,911,42817,3401,914,0.0
1401,911,42817,3402,914,0.0
1401,911,42817,3403,914,0.0
1401,911,42817,3404,914,0.0
1401,911,42817,3405,914,0.0
1401,911,42817,3406,914,0.0
1401,911,42817,3407,914,0.0
1401,911,42817,3408,914,0.0
1401,911,42817,3409,914,0.0
1401,911,42817,101,915,1184.0
1401,911,42817,102,915,2.0
1401,911,42817,103,915,3.0
1401,911,42817,104,915,0.0
1401,911,42817,105,915,1.0
1401,911,42817,106,915,0.0
1401,911,42817,107,915,55.0
1401,911,42817,108,915,3.0
1401,911,42817,109,915,1.0
1401,911,42817,110,915,33.0
1401,911,42817,111,915,0.0
1401,911,42817,112,915,0.0
1401,911,42817,113,915,0.0
1401,911,42817,114,915,0.0
1401,911,42817,115,915,0.0
1401,911,42817,201,915,0.0
1401,911,42817,202,915,6.0
1401,911,42817,203,915,0.0
1401,911,42817,204,915,1.0
1401,911,42817,205,915,0.0
1401,911,42817,206,915,0.0
1401,911,42817,207,915,0.0
1401,911,42817,301,915,27.0
1401,911,42817,302,915,4.0
1401,911,42817,303,915,0.0
1401,911,42817,304,915,0.0
1401,911,42817,305,915,0.0
1401,911,42817,306,915,0.0
1401,911,42817,307,915,0.0
1401,911,42817,308,915,6.0
1401,911,42817,309,915,0.0
1401,911,42817,310,915,0.0
1401,911,42817,401,915,0.0
1401,911,42817,402,915,0.0
1401,911,42817,403,915,0.0
1401,911,42817,404,915,0.0
1401,911,42817,405,915,0.0
1401,911,42817,406,915,0.0
1401,911,42817,407,915,0.0
1401,911,42817,408,915,0.0
1401,911,42817,409,915,0.0
1401,911,42817,501,915,0.0
1401,911,42817,502,915,0.0
1401,911,42817,503,915,0.0
1401,911,42817,504,915,0.0
1401,911,42817,505,915,0.0
1401,911,42817,506,915,0.0
1401,911,42817,507,915,0.0
1401,911,42817,601,915,2.0
1401,911,42817,602,915,0.0
1401,911,42817,603,915,0.0
1401,911,42817,604,915,0.0
1401,911,42817,605,915,0.0
1401,911,42817,606,915,0.0
1401,911,42817,607,915,0.0
1401,911,42817,608,915,0.0
1401,911,42817,609,915,0.0
1401,911,42817,610,915,0.0
1401,911,42817,611,915,0.0
1401,911,42817,612,915,0.0
1401,911,42817,613,915,0.0
1401,911,42817,614,915,0.0
1401,911,42817,615,915,0.0
1401,911,42817,616,915,0.0
1401,911,42817,617,915,0.0
1401,911,42817,618,915,0.0
1401,911,42817,619,915,0.0
1401,911,42817,701,915,0.0
1401,911,42817,702,915,0.0
1401,911,42817,703,915,0.0
1401,911,42817,704,915,0.0
1401,911,42817,705,915,0.0
1401,911,42817,706,915,0.0
1401,911,42817,707,915,0.0
1401,911,42817,708,915,0.0
1401,911,42817,709,915,0.0
1401,911,42817,710,915,0.0
1401,911,42817,711,915,0.0
1401,911,42817,801,915,0.0
1401,911,42817,802,915,0.0
1401,911,42817,803,915,0.0
1401,911,42817,804,915,0.0
1401,911,42817,805,915,0.0
1401,911,42817,806,915,1.0
1401,911,42817,807,915,0.0
1401,911,42817,808,915,0.0
1401,911,42817,809,915,0.0
1401,911,42817,810,915,0.0
1401,911,42817,811,915,0.0
1401,911,42817,812,915,0.0
1401,911,42817,813,915,0.0
1401,911,42817,814,915,0.0
1401,911,42817,815,915,0.0
1401,911,42817,816,915,0.0
1401,911,42817,817,915,0.0
1401,911,42817,818,915,0.0
1401,911,42817,819,915,0.0
1401,911,42817,820,915,0.0
1401,911,42817,821,915,1.0
1401,911,42817,822,915,0.0
1401,911,42817,901,915,1.0
1401,911,42817,902,915,0.0
1401,911,42817,903,915,0.0
1401,911,42817,904,915,0.0
1401,911,42817,905,915,0.0
1401,911,42817,1001,915,0.0
1401,911,42817,1002,915,0.0
1401,911,42817,1003,915,0.0
1401,911,42817,1004,915,0.0
1401,911,42817,1005,915,0.0
1401,911,42817,1006,915,0.0
1401,911,42817,1007,915,0.0
1401,911,42817,1008,915,0.0
1401,911,42817,1009,915,0.0
1401,911,42817,1010,915,0.0
1401,911,42817,1011,915,0.0
1401,911,42817,1012,915,0.0
1401,911,42817,1013,915,0.0
1401,911,42817,1014,915,0.0
1401,911,42817,1015,915,0.0
1401,911,42817,1101,915,229.0
1401,911,42817,1102,915,115.0
1401,911,42817,1103,915,9.0
1401,911,42817,1104,915,0.0
1401,911,42817,1105,915,0.0
1401,911,42817,1106,915,0.0
1401,911,42817,1107,915,0.0
1401,911,42817,1108,915,11.0
1401,911,42817,1109,915,0.0
1401,911,42817,1110,915,0.0
1401,911,42817,1111,915,0.0
1401,911,42817,1112,915,0.0
1401,911,42817,1113,915,0.0
1401,911,42817,1114,915,0.0
1401,911,42817,1115,915,12.0
1401,911,42817,1116,915,0.0
1401,911,42817,1117,915,0.0
1401,911,42817,1118,915,0.0
1401,911,42817,1119,915,0.0
1401,911,42817,1120,915,0.0
1401,911,42817,1121,915,0.0
1401,911,42817,1122,915,0.0
1401,911,42817,1123,915,0.0
1401,911,42817,1124,915,0.0
1401,911,42817,1125,915,0.0
1401,911,42817,1126,915,0.0
1401,911,42817,1127,915,0.0
1401,911,42817,1128,915,0.0
1401,911,42817,1201,915,2048.0
1401,911,42817,1202,915,2.0
1401,911,42817,1203,915,6.0
1401,911,42817,1204,915,4.0
1401,911,42817,1205,915,0.0
1401,911,42817,1206,915,45.0
1401,911,42817,1207,915,10.0
1401,911,42817,1208,915,71.0
1401,911,42817,1209,915,16.0
1401,911,42817,1210,915,9.0
1401,911,42817,1211,915,0.0
1401,911,42817,1212,915,16.0
1401,911,42817,1213,915,24.0
1401,911,42817,1214,915,12.0
1401,911,42817,1215,915,0.0
1401,911,42817,1216,915,11.0
1401,911,42817,1217,915,0.0
1401,911,42817,1301,915,149.0
1401,911,42817,1302,915,0.0
1401,911,42817,1303,915,0.0
1401,911,42817,1304,915,2.0
1401,911,42817,1305,915,0.0
1401,911,42817,1306,915,3.0
1401,911,42817,1307,915,4.0
1401,911,42817,1308,915,0.0
1401,911,42817,1309,915,19.0
1401,911,42817,1310,915,21.0
1401,911,42817,1311,915,40.0
1401,911,42817,1312,915,0.0
1401,911,42817,1313,915,0.0
1401,911,42817,1314,915,0.0
1401,911,42817,1315,915,0.0
1401,911,42817,1402,915,504.0
1401,911,42817,1403,915,76.0
1401,911,42817,1404,915,61.0
1401,911,42817,1405,915,118.0
1401,911,42817,1406,915,452.0
1401,911,42817,1407,915,21.0
1401,911,42817,1501,915,13.0
1401,911,42817,1502,915,0.0
1401,911,42817,1503,915,0.0
1401,911,42817,1504,915,0.0
1401,911,42817,1505,915,0.0
1401,911,42817,1506,915,1.0
1401,911,42817,1507,915,0.0
1401,911,42817,1601,915,286.0
1401,911,42817,1602,915,107.0
1401,911,42817,1603,915,0.0
1401,911,42817,1604,915,0.0
1401,911,42817,1605,915,3.0
1401,911,42817,1606,915,2.0
1401,911,42817,1607,915,0.0
1401,911,42817,1608,915,1.0
1401,911,42817,1609,915,0.0
1401,911,42817,1610,915,0.0
1401,911,42817,1611,915,0.0
1401,911,42817,1612,915,18.0
1401,911,42817,1613,915,12.0
1401,911,42817,1614,915,58.0
1401,911,42817,1615,915,0.0
1401,911,42817,1701,915,3.0
1401,911,42817,1702,915,0.0
1401,911,42817,1703,915,0.0
1401,911,42817,1704,915,0.0
1401,911,42817,1705,915,0.0
1401,911,42817,1706,915,1.0
1401,911,42817,1707,915,0.0
1401,911,42817,1708,915,0.0
1401,911,42817,1709,915,0.0
1401,911,42817,1710,915,0.0
1401,911,42817,1711,915,0.0
1401,911,42817,1801,915,6.0
1401,911,42817,1802,915,0.0
1401,911,42817,1803,915,0.0
1401,911,42817,1804,915,0.0
1401,911,42817,1805,915,0.0
1401,911,42817,1806,915,0.0
1401,911,42817,1807,915,0.0
1401,911,42817,1808,915,0.0
1401,911,42817,1809,915,0.0
1401,911,42817,1810,915,0.0
1401,911,42817,1811,915,0.0
1401,911,42817,1812,915,1.0
1401,911,42817,1813,915,0.0
1401,911,42817,1814,915,0.0
1401,911,42817,1901,915,0.0
1401,911,42817,1902,915,0.0
1401,911,42817,1903,915,0.0
1401,911,42817,1904,915,0.0
1401,911,42817,1905,915,0.0
1401,911,42817,1906,915,0.0
1401,911,42817,1907,915,0.0
1401,911,42817,2001,915,0.0
1401,911,42817,2002,915,0.0
1401,911,42817,2003,915,0.0
1401,911,42817,2004,915,0.0
1401,911,42817,2005,915,0.0
1401,911,42817,2006,915,0.0
1401,911,42817,2007,915,0.0
1401,911,42817,2008,915,0.0
1401,911,42817,2009,915,0.0
1401,911,42817,2010,915,0.0
1401,911,42817,2011,915,0.0
1401,911,42817,2012,915,0.0
1401,911,42817,2013,915,0.0
1401,911,42817,2014,915,0.0
1401,911,42817,2015,915,0.0
1401,911,42817,2016,915,0.0
1401,911,42817,2101,915,0.0
1401,911,42817,2102,915,0.0
1401,911,42817,2103,915,0.0
1401,911,42817,2104,915,0.0
1401,911,42817,2105,915,0.0
1401,911,42817,2106,915,0.0
1401,911,42817,2107,915,0.0
1401,911,42817,2108,915,0.0
1401,911,42817,2109,915,0.0
1401,911,42817,2110,915,0.0
1401,911,42817,2111,915,0.0
1401,911,42817,2201,915,0.0
1401,911,42817,2202,915,0.0
1401,911,42817,2203,915,0.0
1401,911,42817,2204,915,0.0
1401,911,42817,2205,915,0.0
1401,911,42817,2301,915,0.0
1401,911,42817,2302,915,0.0
1401,911,42817,2303,915,0.0
1401,911,42817,2304,915,0.0
1401,911,42817,2305,915,0.0
1401,911,42817,2306,915,0.0
1401,911,42817,2307,915,1.0
1401,911,42817,2308,915,0.0
1401,911,42817,2309,915,0.0
1401,911,42817,2310,915,0.0
1401,911,42817,2311,915,0.0
1401,911,42817,2312,915,0.0
1401,911,42817,2313,915,0.0
1401,911,42817,2401,915,4.0
1401,911,42817,2402,915,0.0
1401,911,42817,2403,915,78.0
1401,911,42817,2404,915,0.0
1401,911,42817,2405,915,0.0
1401,911,42817,2406,915,0.0
1401,911,42817,2407,915,0.0
1401,911,42817,2408,915,0.0
1401,911,42817,2409,915,0.0
1401,911,42817,2410,915,0.0
1401,911,42817,2411,915,0.0
1401,911,42817,2412,915,0.0
1401,911,42817,2413,915,0.0
1401,911,42817,2414,915,0.0
1401,911,42817,2415,915,0.0
1401,911,42817,2416,915,0.0
1401,911,42817,2501,915,0.0
1401,911,42817,2502,915,0.0
1401,911,42817,2503,915,0.0
1401,911,42817,2504,915,0.0
1401,911,42817,2505,915,0.0
1401,911,42817,2506,915,0.0
1401,911,42817,2507,915,0.0
1401,911,42817,2508,915,0.0
1401,911,42817,2509,915,0.0
1401,911,42817,2510,915,0.0
1401,911,42817,2511,915,0.0
1401,911,42817,2601,915,0.0
1401,911,42817,2602,915,0.0
1401,911,42817,2603,915,0.0
1401,911,42817,2604,915,0.0
1401,911,42817,2605,915,0.0
1401,911,42817,2701,915,0.0
1401,911,42817,2702,915,0.0
1401,911,42817,2703,915,0.0
1401,911,42817,2704,915,0.0
1401,911,42817,2705,915,0.0
1401,911,42817,2706,915,0.0
1401,911,42817,2707,915,0.0
1401,911,42817,2708,915,0.0
1401,911,42817,2709,915,0.0
1401,911,42817,2710,915,0.0
1401,911,42817,2801,915,0.0
1401,911,42817,2802,915,0.0
1401,911,42817,2803,915,0.0
1401,911,42817,2804,915,0.0
1401,911,42817,2805,915,0.0
1401,911,42817,2806,915,0.0
1401,911,42817,2807,915,0.0
1401,911,42817,2901,915,0.0
1401,911,42817,2902,915,0.0
1401,911,42817,2903,915,0.0
1401,911,42817,2904,915,0.0
1401,911,42817,2905,915,0.0
1401,911,42817,2906,915,0.0
1401,911,42817,2907,915,0.0
1401,911,42817,2908,915,0.0
1401,911,42817,2909,915,0.0
1401,911,42817,2910,915,0.0
1401,911,42817,2911,915,0.0
1401,911,42817,2912,915,0.0
1401,911,42817,2913,915,0.0
1401,911,42817,2914,915,0.0
1401,911,42817,2915,915,0.0
1401,911,42817,2916,915,0.0
1401,911,42817,2917,915,0.0
1401,911,42817,2918,915,0.0
1401,911,42817,2919,915,0.0
1401,911,42817,3001,915,0.0
1401,911,42817,3002,915,0.0
1401,911,42817,3003,915,0.0
1401,911,42817,3004,915,0.0
1401,911,42817,3005,915,0.0
1401,911,42817,3006,915,0.0
1401,911,42817,3007,915,0.0
1401,911,42817,3008,915,0.0
1401,911,42817,3101,915,3.0
1401,911,42817,3102,915,0.0
1401,911,42817,3103,915,0.0
1401,911,42817,3104,915,0.0
1401,911,42817,3105,915,0.0
1401,911,42817,3106,915,0.0
1401,911,42817,3107,915,0.0
1401,911,42817,3201,915,0.0
1401,911,42817,3202,915,0.0
1401,911,42817,3203,915,0.0
1401,911,42817,3204,915,0.0
1401,911,42817,3205,915,0.0
1401,911,42817,3206,915,0.0
1401,911,42817,3207,915,0.0
1401,911,42817,3208,915,0.0
1401,911,42817,3209,915,0.0
1401,911,42817,3210,915,0.0
1401,911,42817,3211,915,0.0
1401,911,42817,3212,915,0.0
1401,911,42817,3213,915,0.0
1401,911,42817,3301,915,0.0
1401,911,42817,3302,915,0.0
1401,911,42817,3303,915,0.0
1401,911,42817,3304,915,0.0
1401,911,42817,3305,915,0.0
1401,911,42817,3306,915,0.0
1401,911,42817,3307,915,0.0
1401,911,42817,3401,915,0.0
1401,911,42817,3402,915,0.0
1401,911,42817,3403,915,0.0
1401,911,42817,3404,915,0.0
1401,911,42817,3405,915,0.0
1401,911,42817,3406,915,0.0
1401,911,42817,3407,915,0.0
1401,911,42817,3408,915,0.0
1401,911,42817,3409,915,0.0
1401,911,42817,101,916,1717.0
1401,911,42817,102,916,3.0
1401,911,42817,103,916,14.0
1401,911,42817,104,916,0.0
1401,911,42817,105,916,1.0
1401,911,42817,106,916,0.0
1401,911,42817,107,916,94.0
1401,911,42817,108,916,6.0
1401,911,42817,109,916,3.0
1401,911,42817,110,916,42.0
1401,911,42817,111,916,0.0
1401,911,42817,112,916,1.0
1401,911,42817,113,916,0.0
1401,911,42817,114,916,0.0
1401,911,42817,115,916,0.0
1401,911,42817,201,916,2.0
1401,911,42817,202,916,6.0
1401,911,42817,203,916,0.0
1401,911,42817,204,916,1.0
1401,911,42817,205,916,0.0
1401,911,42817,206,916,0.0
1401,911,42817,207,916,1.0
1401,911,42817,301,916,39.0
1401,911,42817,302,916,5.0
1401,911,42817,303,916,0.0
1401,911,42817,304,916,1.0
1401,911,42817,305,916,0.0
1401,911,42817,306,916,0.0
1401,911,42817,307,916,0.0
1401,911,42817,308,916,9.0
1401,911,42817,309,916,0.0
1401,911,42817,310,916,0.0
1401,911,42817,401,916,0.0
1401,911,42817,402,916,0.0
1401,911,42817,403,916,0.0
1401,911,42817,404,916,0.0
1401,911,42817,405,916,0.0
1401,911,42817,406,916,0.0
1401,911,42817,407,916,1.0
1401,911,42817,408,916,0.0
1401,911,42817,409,916,0.0
1401,911,42817,501,916,0.0
1401,911,42817,502,916,0.0
1401,911,42817,503,916,0.0
1401,911,42817,504,916,0.0
1401,911,42817,505,916,0.0
1401,911,42817,506,916,0.0
1401,911,42817,507,916,0.0
1401,911,42817,601,916,3.0
1401,911,42817,602,916,0.0
1401,911,42817,603,916,0.0
1401,911,42817,604,916,0.0
1401,911,42817,605,916,0.0
1401,911,42817,606,916,0.0
1401,911,42817,607,916,0.0
1401,911,42817,608,916,0.0
1401,911,42817,609,916,0.0
1401,911,42817,610,916,0.0
1401,911,42817,611,916,0.0
1401,911,42817,612,916,0.0
1401,911,42817,613,916,0.0
1401,911,42817,614,916,0.0
1401,911,42817,615,916,0.0
1401,911,42817,616,916,0.0
1401,911,42817,617,916,0.0
1401,911,42817,618,916,0.0
1401,911,42817,619,916,0.0
1401,911,42817,701,916,0.0
1401,911,42817,702,916,0.0
1401,911,42817,703,916,0.0
1401,911,42817,704,916,0.0
1401,911,42817,705,916,0.0
1401,911,42817,706,916,0.0
1401,911,42817,707,916,0.0
1401,911,42817,708,916,0.0
1401,911,42817,709,916,0.0
1401,911,42817,710,916,0.0
1401,911,42817,711,916,0.0
1401,911,42817,801,916,4.0
1401,911,42817,802,916,0.0
1401,911,42817,803,916,0.0
1401,911,42817,804,916,0.0
1401,911,42817,805,916,0.0
1401,911,42817,806,916,1.0
1401,911,42817,807,916,0.0
1401,911,42817,808,916,0.0
1401,911,42817,809,916,1.0
1401,911,42817,810,916,0.0
1401,911,42817,811,916,0.0
1401,911,42817,812,916,0.0
1401,911,42817,813,916,0.0
1401,911,42817,814,916,0.0
1401,911,42817,815,916,0.0
1401,911,42817,816,916,0.0
1401,911,42817,817,916,0.0
1401,911,42817,818,916,3.0
1401,911,42817,819,916,0.0
1401,911,42817,820,916,0.0
1401,911,42817,821,916,3.0
1401,911,42817,822,916,0.0
1401,911,42817,901,916,1.0
1401,911,42817,902,916,1.0
1401,911,42817,903,916,0.0
1401,911,42817,904,916,0.0
1401,911,42817,905,916,0.0
1401,911,42817,1001,916,0.0
1401,911,42817,1002,916,0.0
1401,911,42817,1003,916,0.0
1401,911,42817,1004,916,0.0
1401,911,42817,1005,916,0.0
1401,911,42817,1006,916,0.0
1401,911,42817,1007,916,0.0
1401,911,42817,1008,916,0.0
1401,911,42817,1009,916,0.0
1401,911,42817,1010,916,0.0
1401,911,42817,1011,916,0.0
1401,911,42817,1012,916,0.0
1401,911,42817,1013,916,0.0
1401,911,42817,1014,916,0.0
1401,911,42817,1015,916,0.0
1401,911,42817,1101,916,261.0
1401,911,42817,1102,916,131.0
1401,911,42817,1103,916,12.0
1401,911,42817,1104,916,0.0
1401,911,42817,1105,916,0.0
1401,911,42817,1106,916,0.0
1401,911,42817,1107,916,0.0
1401,911,42817,1108,916,13.0
1401,911,42817,1109,916,0.0
1401,911,42817,1110,916,0.0
1401,911,42817,1111,916,0.0
1401,911,42817,1112,916,0.0
1401,911,42817,1113,916,0.0
1401,911,42817,1114,916,0.0
1401,911,42817,1115,916,16.0
1401,911,42817,1116,916,0.0
1401,911,42817,1117,916,0.0
1401,911,42817,1118,916,0.0
1401,911,42817,1119,916,0.0
1401,911,42817,1120,916,0.0
1401,911,42817,1121,916,0.0
1401,911,42817,1122,916,0.0
1401,911,42817,1123,916,0.0
1401,911,42817,1124,916,0.0
1401,911,42817,1125,916,0.0
1401,911,42817,1126,916,0.0
1401,911,42817,1127,916,0.0
1401,911,42817,1128,916,0.0
1401,911,42817,1201,916,2398.0
1401,911,42817,1202,916,4.0
1401,911,42817,1203,916,11.0
1401,911,42817,1204,916,6.0
1401,911,42817,1205,916,0.0
1401,911,42817,1206,916,50.0
1401,911,42817,1207,916,11.0
1401,911,42817,1208,916,79.0
1401,911,42817,1209,916,29.0
1401,911,42817,1210,916,14.0
1401,911,42817,1211,916,0.0
1401,911,42817,1212,916,23.0
1401,911,42817,1213,916,25.0
1401,911,42817,1214,916,14.0
1401,911,42817,1215,916,0.0
1401,911,42817,1216,916,14.0
1401,911,42817,1217,916,0.0
1401,911,42817,1301,916,202.0
1401,911,42817,1302,916,0.0
1401,911,42817,1303,916,0.0
1401,911,42817,1304,916,3.0
1401,911,42817,1305,916,0.0
1401,911,42817,1306,916,5.0
1401,911,42817,1307,916,7.0
1401,911,42817,1308,916,0.0
1401,911,42817,1309,916,25.0
1401,911,42817,1310,916,26.0
1401,911,42817,1311,916,56.0
1401,911,42817,1312,916,0.0
1401,911,42817,1313,916,0.0
1401,911,42817,1314,916,0.0
1401,911,42817,1315,916,0.0
